background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,prb_share_pdb,g_pdb_mbps,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,background_mapping_policy,pdb_mapping_policy,threshold,baseline_feasible,proposed_feasible
32,8,100,5.5,L04,2.0,110.8,0.06998241145174686,0.40274599542334094,0.851960638637401,0.44,0.07,0.4,0.06998241145174686,0.40274599542334094,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,100,5.5,L04,2.0,258.5,0.02999632955069072,0.40274599542334094,0.9306831621970633,0.44,0.03,0.4,0.02999632955069072,0.40274599542334094,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,100,6.1,L06,2.0,38.8,0.19984668012509155,0.4466819221967963,0.6908927471926544,0.488,0.2,0.45,0.19984668012509155,0.4466819221967963,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
32,8,100,6.1,L06,2.0,64.6,0.12003175214943579,0.4466819221967963,0.788196830987172,0.488,0.12,0.45,0.12003175214943579,0.4466819221967963,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
32,8,100,6.1,L06,2.0,110.8,0.06998241145174686,0.4466819221967963,0.8645495597546863,0.488,0.07,0.45,0.06998241145174686,0.4466819221967963,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,100,6.1,L06,2.0,258.5,0.02999632955069072,0.4466819221967963,0.9370721667272943,0.488,0.03,0.45,0.02999632955069072,0.4466819221967963,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,100,7.5,L06,2.0,38.8,0.19984668012509155,0.5491990846681922,0.7331983044050135,0.6,0.2,0.55,0.19984668012509155,0.5491990846681922,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
32,8,100,7.5,L06,2.0,64.6,0.12003175214943579,0.5491990846681922,0.8206422275455522,0.6,0.12,0.55,0.12003175214943579,0.5491990846681922,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
32,8,100,7.5,L06,2.0,110.8,0.06998241145174686,0.5491990846681922,0.8869759321131411,0.6,0.07,0.55,0.06998241145174686,0.5491990846681922,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
32,8,100,7.5,L06,2.0,258.5,0.02999632955069072,0.5491990846681922,0.9482103469497518,0.6,0.03,0.55,0.02999632955069072,0.5491990846681922,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
32,8,300,1.2,L02,2.0,38.8,0.19984668012509155,0.029290617848970253,0.12782998712102267,0.032,0.2,0.03,0.19984668012509155,0.029290617848970253,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,300,1.2,L02,2.0,64.6,0.12003175214943579,0.029290617848970253,0.19615693113686128,0.032,0.12,0.03,0.12003175214943579,0.029290617848970253,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,300,1.2,L02,2.0,110.8,0.06998241145174686,0.029290617848970253,0.2950511136337276,0.032,0.07,0.03,0.06998241145174686,0.029290617848970253,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,300,1.2,L02,2.0,258.5,0.02999632955069072,0.029290617848970253,0.49404833835546313,0.032,0.03,0.03,0.02999632955069072,0.029290617848970253,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,300,7.4,L04,2.0,38.8,0.19984668012509155,0.18062547673531654,0.4747403285060527,0.19733333333333333,0.2,0.18,0.19984668012509155,0.18062547673531654,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,300,7.4,L04,2.0,64.6,0.12003175214943579,0.18062547673531654,0.60076878046579,0.19733333333333333,0.12,0.18,0.12003175214943579,0.18062547673531654,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,300,7.4,L04,2.0,110.8,0.06998241145174686,0.18062547673531654,0.7207493668375304,0.19733333333333333,0.07,0.18,0.06998241145174686,0.18062547673531654,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,300,7.4,L04,2.0,258.5,0.02999632955069072,0.18062547673531654,0.8575820325557452,0.19733333333333333,0.03,0.18,0.02999632955069072,0.18062547673531654,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,300,12.3,L02,2.0,38.8,0.19984668012509155,0.3002288329519451,0.6003669947856352,0.328,0.2,0.3,0.19984668012509155,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,300,12.3,L02,2.0,64.6,0.12003175214943579,0.3002288329519451,0.7143873196662491,0.328,0.12,0.3,0.12003175214943579,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,300,12.3,L02,2.0,110.8,0.06998241145174686,0.3002288329519451,0.8109662726088475,0.328,0.07,0.3,0.06998241145174686,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,300,12.3,L02,2.0,258.5,0.02999632955069072,0.3002288329519451,0.9091640100246713,0.328,0.03,0.3,0.02999632955069072,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,300,16.4,L04,2.0,38.8,0.19984668012509155,0.4003051106025934,0.6670064420156487,0.4373333333333333,0.2,0.4,0.19984668012509155,0.4003051106025934,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
32,8,300,16.4,L04,2.0,64.6,0.12003175214943579,0.4003051106025934,0.7693191454578188,0.4373333333333333,0.12,0.4,0.12003175214943579,0.4003051106025934,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,300,16.4,L04,2.0,110.8,0.06998241145174686,0.4003051106025934,0.8511922852087481,0.4373333333333333,0.07,0.4,0.06998241145174686,0.4003051106025934,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,300,16.4,L04,2.0,258.5,0.02999632955069072,0.4003051106025934,0.9302899624504969,0.4373333333333333,0.03,0.4,0.02999632955069072,0.4003051106025934,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,300,18.4,L06,2.0,38.8,0.19984668012509155,0.4491228070175438,0.6920553522400542,0.49066666666666664,0.2,0.45,0.19984668012509155,0.4491228070175438,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
32,8,300,18.4,L06,2.0,64.6,0.12003175214943579,0.4491228070175438,0.7891051732501002,0.49066666666666664,0.12,0.45,0.12003175214943579,0.4491228070175438,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
32,8,300,18.4,L06,2.0,110.8,0.06998241145174686,0.4491228070175438,0.8651864613149003,0.49066666666666664,0.07,0.45,0.06998241145174686,0.4491228070175438,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,300,18.4,L06,2.0,258.5,0.02999632955069072,0.4491228070175438,0.9373927541998341,0.49066666666666664,0.03,0.45,0.02999632955069072,0.4491228070175438,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,300,22.5,L06,2.0,38.8,0.19984668012509155,0.5491990846681922,0.7331983044050135,0.6,0.2,0.55,0.19984668012509155,0.5491990846681922,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
32,8,300,22.5,L06,2.0,64.6,0.12003175214943579,0.5491990846681922,0.8206422275455522,0.6,0.12,0.55,0.12003175214943579,0.5491990846681922,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
32,8,300,22.5,L06,2.0,110.8,0.06998241145174686,0.5491990846681922,0.8869759321131411,0.6,0.07,0.55,0.06998241145174686,0.5491990846681922,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
32,8,300,22.5,L06,2.0,258.5,0.02999632955069072,0.5491990846681922,0.9482103469497518,0.6,0.03,0.55,0.02999632955069072,0.5491990846681922,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,50,0.4,L07,2.0,48.5,0.19984668012509152,0.029290617848970253,0.1278299871210227,0.064,0.2,0.03,0.19984668012509152,0.029290617848970253,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,50,0.4,L07,2.0,80.8,0.11995747507508588,0.029290617848970253,0.1962545535766047,0.064,0.12,0.03,0.11995747507508588,0.029290617848970253,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,50,0.4,L07,2.0,138.5,0.06998241145174686,0.029290617848970253,0.2950511136337276,0.064,0.07,0.03,0.06998241145174686,0.029290617848970253,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,50,0.4,L07,2.0,323.1,0.029998650529455086,0.029290617848970253,0.49402899799702643,0.064,0.03,0.03,0.029998650529455086,0.029290617848970253,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,50,2.5,L09,2.0,48.5,0.19984668012509152,0.18306636155606407,0.4780886040139107,0.4,0.2,0.18,0.19984668012509152,0.18306636155606407,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,50,2.5,L09,2.0,80.8,0.11995747507508588,0.18306636155606407,0.604131884776108,0.4,0.12,0.18,0.11995747507508588,0.18306636155606407,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,50,2.5,L09,2.0,138.5,0.06998241145174686,0.18306636155606407,0.7234429923531512,0.4,0.07,0.18,0.06998241145174686,0.18306636155606407,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,50,2.5,L09,2.0,323.1,0.029998650529455086,0.18306636155606407,0.8592042389511876,0.4,0.03,0.18,0.029998650529455086,0.18306636155606407,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,50,4.1,L07,2.0,48.5,0.19984668012509152,0.300228832951945,0.6003669947856352,0.6559999999999999,0.2,0.3,0.19984668012509152,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,50,4.1,L07,2.0,80.8,0.11995747507508588,0.300228832951945,0.714513603172027,0.6559999999999999,0.12,0.3,0.11995747507508588,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,50,4.1,L07,2.0,138.5,0.06998241145174686,0.300228832951945,0.8109662726088473,0.6559999999999999,0.07,0.3,0.06998241145174686,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,50,4.1,L07,2.0,323.1,0.029998650529455086,0.300228832951945,0.9091576200345397,0.6559999999999999,0.03,0.3,0.029998650529455086,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,50,5.5,L09,2.0,48.5,0.19984668012509152,0.40274599542334094,0.6683552783923125,0.88,0.2,0.4,0.19984668012509152,0.40274599542334094,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,50,5.5,L09,2.0,80.8,0.11995747507508588,0.40274599542334094,0.7705056846844737,0.88,0.12,0.4,0.11995747507508588,0.40274599542334094,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,50,5.5,L09,2.0,138.5,0.06998241145174686,0.40274599542334094,0.851960638637401,0.88,0.07,0.4,0.06998241145174686,0.40274599542334094,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,50,5.5,L09,2.0,323.1,0.029998650529455086,0.40274599542334094,0.9306781705793135,0.88,0.03,0.4,0.029998650529455086,0.40274599542334094,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,50,6.1,L11,2.0,48.5,0.19984668012509152,0.4466819221967963,0.6908927471926546,0.976,0.2,0.45,0.19984668012509152,0.4466819221967963,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,50,6.1,L11,2.0,80.8,0.11995747507508588,0.4466819221967963,0.7883001505849611,0.976,0.12,0.45,0.11995747507508588,0.4466819221967963,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,50,6.1,L11,2.0,138.5,0.06998241145174686,0.4466819221967963,0.8645495597546863,0.976,0.07,0.45,0.06998241145174686,0.4466819221967963,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,50,6.1,L11,2.0,323.1,0.029998650529455086,0.4466819221967963,0.9370676040815225,0.976,0.03,0.45,0.029998650529455086,0.4466819221967963,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,50,7.5,L11,2.0,48.5,0.19984668012509152,0.5491990846681922,0.7331983044050135,1.2,0.2,0.55,0.19984668012509152,0.5491990846681922,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,50,7.5,L11,2.0,80.8,0.11995747507508588,0.5491990846681922,0.8207333196866402,1.2,0.12,0.55,0.11995747507508588,0.5491990846681922,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,50,7.5,L11,2.0,138.5,0.06998241145174686,0.5491990846681922,0.8869759321131411,1.2,0.07,0.55,0.06998241145174686,0.5491990846681922,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,50,7.5,L11,2.0,323.1,0.029998650529455086,0.5491990846681922,0.9482065472524367,1.2,0.03,0.55,0.029998650529455086,0.5491990846681922,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,100,0.8,L07,2.0,48.5,0.19984668012509152,0.029290617848970253,0.1278299871210227,0.064,0.2,0.03,0.19984668012509152,0.029290617848970253,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,100,0.8,L07,2.0,80.8,0.11995747507508588,0.029290617848970253,0.1962545535766047,0.064,0.12,0.03,0.11995747507508588,0.029290617848970253,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,100,0.8,L07,2.0,138.5,0.06998241145174686,0.029290617848970253,0.2950511136337276,0.064,0.07,0.03,0.06998241145174686,0.029290617848970253,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,100,0.8,L07,2.0,323.1,0.029998650529455086,0.029290617848970253,0.49402899799702643,0.064,0.03,0.03,0.029998650529455086,0.029290617848970253,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,100,4.9,L09,2.0,48.5,0.19984668012509152,0.17940503432494279,0.47305002848860966,0.392,0.2,0.18,0.19984668012509152,0.17940503432494279,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,100,4.9,L09,2.0,80.8,0.11995747507508588,0.17940503432494279,0.5992902540952765,0.392,0.12,0.18,0.11995747507508588,0.17940503432494279,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,100,4.9,L09,2.0,138.5,0.06998241145174686,0.17940503432494279,0.7193827811428343,0.392,0.07,0.18,0.06998241145174686,0.17940503432494279,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,100,4.9,L09,2.0,323.1,0.029998650529455086,0.17940503432494279,0.8567424897498166,0.392,0.03,0.18,0.029998650529455086,0.17940503432494279,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,100,8.2,L07,2.0,48.5,0.19984668012509152,0.300228832951945,0.6003669947856352,0.6559999999999999,0.2,0.3,0.19984668012509152,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,100,8.2,L07,2.0,80.8,0.11995747507508588,0.300228832951945,0.714513603172027,0.6559999999999999,0.12,0.3,0.11995747507508588,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,100,8.2,L07,2.0,138.5,0.06998241145174686,0.300228832951945,0.8109662726088473,0.6559999999999999,0.07,0.3,0.06998241145174686,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,100,8.2,L07,2.0,323.1,0.029998650529455086,0.300228832951945,0.9091576200345397,0.6559999999999999,0.03,0.3,0.029998650529455086,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,100,10.9,L09,2.0,48.5,0.19984668012509152,0.39908466819221966,0.6663279010414835,0.872,0.2,0.4,0.19984668012509152,0.39908466819221966,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,100,10.9,L09,2.0,80.8,0.11995747507508588,0.39908466819221966,0.7688868300366353,0.872,0.12,0.4,0.11995747507508588,0.39908466819221966,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,100,10.9,L09,2.0,138.5,0.06998241145174686,0.39908466819221966,0.8508051097833059,0.872,0.07,0.4,0.06998241145174686,0.39908466819221966,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,100,10.9,L09,2.0,323.1,0.029998650529455086,0.39908466819221966,0.9300866539887239,0.872,0.03,0.4,0.029998650529455086,0.39908466819221966,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,100,12.3,L11,2.0,48.5,0.19984668012509152,0.45034324942791765,0.6926333813529201,0.9840000000000001,0.2,0.45,0.19984668012509152,0.45034324942791765,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,100,12.3,L11,2.0,80.8,0.11995747507508588,0.45034324942791765,0.7896592623486066,0.9840000000000001,0.12,0.45,0.11995747507508588,0.45034324942791765,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,100,12.3,L11,2.0,138.5,0.06998241145174686,0.45034324942791765,0.8655026712819923,0.9840000000000001,0.07,0.45,0.06998241145174686,0.45034324942791765,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,100,12.3,L11,2.0,323.1,0.029998650529455086,0.45034324942791765,0.9375472959320906,0.9840000000000001,0.03,0.45,0.029998650529455086,0.45034324942791765,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,100,15.0,L11,2.0,48.5,0.19984668012509152,0.5491990846681922,0.7331983044050135,1.2,0.2,0.55,0.19984668012509152,0.5491990846681922,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,100,15.0,L11,2.0,80.8,0.11995747507508588,0.5491990846681922,0.8207333196866402,1.2,0.12,0.55,0.11995747507508588,0.5491990846681922,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,100,15.0,L11,2.0,138.5,0.06998241145174686,0.5491990846681922,0.8869759321131411,1.2,0.07,0.55,0.06998241145174686,0.5491990846681922,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,100,15.0,L11,2.0,323.1,0.029998650529455086,0.5491990846681922,0.9482065472524367,1.2,0.03,0.55,0.029998650529455086,0.5491990846681922,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,300,2.5,L07,2.0,48.5,0.19984668012509152,0.03051106025934401,0.1324507707378325,0.06666666666666667,0.2,0.03,0.19984668012509152,0.03051106025934401,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,300,2.5,L07,2.0,80.8,0.11995747507508588,0.03051106025934401,0.20277369080206986,0.06666666666666667,0.12,0.03,0.11995747507508588,0.03051106025934401,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,300,2.5,L07,2.0,138.5,0.06998241145174686,0.03051106025934401,0.3036123614781704,0.06666666666666667,0.07,0.03,0.06998241145174686,0.03051106025934401,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,300,2.5,L07,2.0,323.1,0.029998650529455086,0.03051106025934401,0.5042341115434961,0.06666666666666667,0.03,0.03,0.029998650529455086,0.03051106025934401,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,300,14.7,L09,2.0,48.5,0.19984668012509152,0.17940503432494276,0.47305002848860966,0.39199999999999996,0.2,0.18,0.19984668012509152,0.17940503432494276,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,300,14.7,L09,2.0,80.8,0.11995747507508588,0.17940503432494276,0.5992902540952765,0.39199999999999996,0.12,0.18,0.11995747507508588,0.17940503432494276,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,300,14.7,L09,2.0,138.5,0.06998241145174686,0.17940503432494276,0.7193827811428343,0.39199999999999996,0.07,0.18,0.06998241145174686,0.17940503432494276,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,300,14.7,L09,2.0,323.1,0.029998650529455086,0.17940503432494276,0.8567424897498166,0.39199999999999996,0.03,0.18,0.029998650529455086,0.17940503432494276,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,300,24.6,L07,2.0,48.5,0.19984668012509152,0.3002288329519451,0.6003669947856353,0.656,0.2,0.3,0.19984668012509152,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,300,24.6,L07,2.0,80.8,0.11995747507508588,0.3002288329519451,0.714513603172027,0.656,0.12,0.3,0.11995747507508588,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,300,24.6,L07,2.0,138.5,0.06998241145174686,0.3002288329519451,0.8109662726088475,0.656,0.07,0.3,0.06998241145174686,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,300,24.6,L07,2.0,323.1,0.029998650529455086,0.3002288329519451,0.9091576200345397,0.656,0.03,0.3,0.029998650529455086,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,300,32.8,L09,2.0,48.5,0.19984668012509152,0.4003051106025934,0.6670064420156488,0.8746666666666666,0.2,0.4,0.19984668012509152,0.4003051106025934,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,300,32.8,L09,2.0,80.8,0.11995747507508588,0.4003051106025934,0.7694289799470537,0.8746666666666666,0.12,0.4,0.11995747507508588,0.4003051106025934,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,300,32.8,L09,2.0,138.5,0.06998241145174686,0.4003051106025934,0.8511922852087481,0.8746666666666666,0.07,0.4,0.06998241145174686,0.4003051106025934,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,300,32.8,L09,2.0,323.1,0.029998650529455086,0.4003051106025934,0.9302849446387959,0.8746666666666666,0.03,0.4,0.029998650529455086,0.4003051106025934,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,300,36.9,L11,2.0,48.5,0.19984668012509152,0.4503432494279176,0.6926333813529201,0.984,0.2,0.45,0.19984668012509152,0.4503432494279176,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,300,36.9,L11,2.0,80.8,0.11995747507508588,0.4503432494279176,0.7896592623486065,0.984,0.12,0.45,0.11995747507508588,0.4503432494279176,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,300,36.9,L11,2.0,138.5,0.06998241145174686,0.4503432494279176,0.8655026712819922,0.984,0.07,0.45,0.06998241145174686,0.4503432494279176,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,300,36.9,L11,2.0,323.1,0.029998650529455086,0.4503432494279176,0.9375472959320906,0.984,0.03,0.45,0.029998650529455086,0.4503432494279176,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,300,45.1,L11,2.0,48.5,0.19984668012509152,0.550419527078566,0.7336323051654601,1.2026666666666668,0.2,0.55,0.19984668012509152,0.550419527078566,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,300,45.1,L11,2.0,80.8,0.11995747507508588,0.550419527078566,0.8210596803146427,1.2026666666666668,0.12,0.55,0.11995747507508588,0.550419527078566,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,300,45.1,L11,2.0,138.5,0.06998241145174686,0.550419527078566,0.8871982708217674,1.2026666666666668,0.07,0.55,0.06998241145174686,0.550419527078566,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,300,45.1,L11,2.0,323.1,0.029998650529455086,0.550419527078566,0.9483154530874904,1.2026666666666668,0.03,0.55,0.029998650529455086,0.550419527078566,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,8,50,0.2,L08,2.0,48.5,0.19984668012509152,0.029290617848970253,0.1278299871210227,0.032,0.2,0.03,0.19984668012509152,0.029290617848970253,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,8,50,0.2,L08,2.0,80.8,0.11995747507508588,0.029290617848970253,0.1962545535766047,0.032,0.12,0.03,0.11995747507508588,0.029290617848970253,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,8,50,0.2,L08,2.0,138.5,0.06998241145174686,0.029290617848970253,0.2950511136337276,0.032,0.07,0.03,0.06998241145174686,0.029290617848970253,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,8,50,0.2,L08,2.0,323.1,0.029998650529455086,0.029290617848970253,0.49402899799702643,0.032,0.03,0.03,0.029998650529455086,0.029290617848970253,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,8,50,1.2,L10,2.0,48.5,0.19984668012509152,0.1757437070938215,0.46791321895943305,0.192,0.2,0.18,0.19984668012509152,0.1757437070938215,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,8,50,1.2,L10,2.0,80.8,0.11995747507508588,0.1757437070938215,0.5943287267395333,0.192,0.12,0.18,0.11995747507508588,0.1757437070938215,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,8,50,1.2,L10,2.0,138.5,0.06998241145174686,0.1757437070938215,0.7152015753719356,0.192,0.07,0.18,0.06998241145174686,0.1757437070938215,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,8,50,1.2,L10,2.0,323.1,0.029998650529455086,0.1757437070938215,0.8541931234967962,0.192,0.03,0.18,0.029998650529455086,0.1757437070938215,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,8,50,2.0,L08,2.0,48.5,0.19984668012509152,0.2929061784897025,0.5944281669174035,0.32,0.2,0.3,0.19984668012509152,0.2929061784897025,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,8,50,2.0,L08,2.0,80.8,0.11995747507508588,0.2929061784897025,0.7094501440382627,0.32,0.12,0.3,0.11995747507508588,0.2929061784897025,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,8,50,2.0,L08,2.0,138.5,0.06998241145174686,0.2929061784897025,0.8071517997767904,0.32,0.07,0.3,0.06998241145174686,0.2929061784897025,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,8,50,2.0,L08,2.0,323.1,0.029998650529455086,0.2929061784897025,0.9070975475325724,0.32,0.03,0.3,0.029998650529455086,0.2929061784897025,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,8,50,2.7,L10,2.0,48.5,0.19984668012509152,0.39542334096109844,0.6642755841115079,0.43200000000000005,0.2,0.4,0.19984668012509152,0.39542334096109844,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,8,50,2.7,L10,2.0,80.8,0.11995747507508588,0.39542334096109844,0.7672449743130062,0.43200000000000005,0.12,0.4,0.11995747507508588,0.39542334096109844,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,8,50,2.7,L10,2.0,138.5,0.06998241145174686,0.39542334096109844,0.8496313999366559,0.43200000000000005,0.07,0.4,0.06998241145174686,0.39542334096109844,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,8,50,2.7,L10,2.0,323.1,0.029998650529455086,0.39542334096109844,0.9294849558097628,0.43200000000000005,0.03,0.4,0.029998650529455086,0.39542334096109844,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,8,50,3.1,L12,2.0,48.5,0.19984668012509152,0.45400457665903887,0.6943545216873827,0.496,0.2,0.45,0.19984668012509152,0.45400457665903887,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
