seed,background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,baseline_edge_pdb_satisfaction_rate,proposed_edge_pdb_satisfaction_rate,delta_pdb_satisfaction_rate,center_throughput_retention,delta_prb_utilization,delta_center_prb_share,delta_edge_prb_share
11,48,16,100,150,0.0,0.0,0.0,0.173665806497,0.0,-0.03051037851037851,0.030510378510378522
11,48,16,100,300,0.0,0.0,0.0,0.173665806497,0.0,-0.03051037851037851,0.030510378510378522
11,48,16,300,50,0.0,0.0,0.0,0.929136994777,0.0,-0.0028278388278388314,0.00282783882783888
11,48,16,300,150,0.0,0.0,0.0,0.464750068937,0.0,-0.029620268620268623,0.029620268620268564
11,48,16,300,300,0.0,0.0,0.0,0.467213712869,0.0,-0.029581196581196584,0.02958119658119651
11,48,16,500,50,0.0,0.0,0.0,0.940446756194,0.0,-0.00476556776556776,0.004765567765567802
11,48,16,500,150,0.0,0.0,0.0,0.817276912278,0.0,-0.014604395604395609,0.014604395604395637
11,48,16,500,300,0.0,0.0,0.0,0.585005654394,0.0,-0.03238400488400489,0.03238400488400495
12,48,4,100,50,0.0,0.0,0.0,0.176911414489,0.0,-0.11563675213675215,0.11563675213675206
12,48,4,100,150,0.0,0.0,0.0,0.239598953601,0.0,-0.0717106227106227,0.07171062271062267
12,48,4,100,300,0.0,0.0,0.0,0.242756962179,0.0,-0.07068986568986568,0.07068986568986568
12,48,4,300,50,0.014925373134328358,0.11194029850746269,0.097014925373,0.942572511407,0.0,-0.020758241758241758,0.020758241758241702
12,48,4,300,150,0.0,0.0,0.0,0.369090431911,0.0,-0.07566300366300367,0.07566300366300371
12,48,4,300,300,0.0,0.0,0.0,0.377300603618,0.0,-0.0725177045177045,0.07251770451770456
12,48,4,500,50,0.325,0.4875,0.1625,1.004938902607,6.105006105094901e-07,-0.004802592122472027,0.0048025921224720824
12,48,4,500,150,0.0,0.0,0.0,0.244603652471,0.0,-0.25101648351648354,0.25101648351648354
12,48,4,500,300,0.0,0.0,0.0,0.253491896871,0.0,-0.15463431013431014,0.15463431013431006
12,48,10,100,50,0.0,0.0,0.0,0.870118133856,0.0,-0.005632478632478628,0.005632478632478732
12,48,10,100,150,0.0,0.0,0.0,0.94261030255,0.0,-0.0020866910866910865,0.002086691086691128
12,48,10,100,300,0.0,0.0,0.0,0.946669463056,0.0,-0.001777777777777774,0.001777777777777878
12,48,10,300,50,0.003003003003003003,0.003003003003003003,0.0,0.418797175318,0.0,-0.06657142857142857,0.06657142857142861
12,48,10,300,150,0.0,0.0,0.0,0.841397063369,0.0,-0.006905982905982912,0.006905982905982877
12,48,10,300,300,0.0,0.0,0.0,0.858160883576,0.0,-0.006762515262515263,0.006762515262515256
12,48,10,500,50,0.0,0.0,0.0,0.33703840789,0.0,-0.1272057387057387,0.1272057387057387
12,48,10,500,150,0.0,0.0,0.0,0.507472573606,0.0,-0.06313003663003662,0.06313003663003658
12,48,10,500,300,0.0,0.0,0.0,0.506830502737,0.0,-0.06387484737484737,0.06387484737484739
12,48,16,100,50,0.0,0.0,0.0,0.831589045144,0.0,-0.007347374847374848,0.007347374847374799
12,48,16,100,150,0.0,0.0,0.0,0.179383069837,0.0,-0.02801526251526252,0.02801526251526254
12,48,16,100,300,0.0,0.0,0.0,0.17822966294,0.0,-0.027462759462759466,0.027462759462759445
12,48,16,300,50,0.0018796992481203006,0.0018796992481203006,0.0,0.812998658537,0.0,-0.010327228327228329,0.010327228327228322
