seed,background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,baseline_edge_pdb_satisfaction_rate,proposed_edge_pdb_satisfaction_rate,delta_pdb_satisfaction_rate,center_throughput_retention,delta_prb_utilization,delta_center_prb_share,delta_edge_prb_share
16,36,10,100,300,0.0,0.0,0.0,0.96351107109,0.0,-0.0006221001221001221,0.0006221001221001776
16,36,10,300,50,0.0,0.0,0.0,0.929476003449,0.0,-0.0020091575091575123,0.002009157509157533
16,36,10,300,150,0.0,0.0,0.0,0.935983135447,0.0,-0.001903540903540904,0.0019035409035409456
16,36,10,300,300,0.0,0.0,0.0,0.93753815713,0.0,-0.0018840048840048848,0.001884004884004864
16,36,10,500,50,0.0,0.0,0.0,0.862354055612,0.0,-0.006053113553113554,0.006053113553113554
16,36,10,500,150,0.0,0.0,0.0,0.957128657571,0.0,-0.002282661782661781,0.002282661782661788
16,36,10,500,300,0.0,0.0,0.0,0.947895431805,0.0,-0.002237484737484738,0.0022374847374847517
16,36,16,100,50,0.0,0.0,0.0,0.773376447067,0.0,-0.004744200244200244,0.004744200244200192
16,36,16,100,150,0.0,0.0,0.0,0.136739013375,0.0,-0.02144932844932845,0.021449328449328453
16,36,16,100,300,0.0,0.0,0.0,0.136208429953,0.0,-0.02159035409035409,0.021590354090354036
16,36,16,300,50,0.0,0.0,0.0,0.888933523495,0.0,-0.004072039072039069,0.004072039072039013
16,36,16,300,150,0.0,0.0,0.0,0.413630015664,0.0,-0.023187423687423686,0.02318742368742366
16,36,16,300,300,0.0,0.0,0.0,0.416681322118,0.0,-0.02296031746031746,0.02296031746031746
16,36,16,500,50,0.0,0.0,0.0,0.82387403736,0.0,-0.009158730158730158,0.009158730158730144
16,36,16,500,150,0.0,0.0,0.0,0.922847948472,0.0,-0.0034120879120879133,0.0034120879120879133
16,36,16,500,300,0.0,0.0,0.0,0.871596053161,0.0,-0.006985958485958489,0.00698595848595851
